example_id,dataset,prompt,category,metadata_json
axbench-2b-l20-train-14611,axbench,Who is the founder of the Communist Party?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 199, ""output_concept"": ""specific identifiers and attributes related to individuals or items, such as names and descriptions"", ""output"": ""Karl Marx, a philosopher and economist, co-authored the \""Communist Manifesto\"" in 1848, alongside Friedrich Engels, marking a pivotal moment in leftist ideologies."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-2572,axbench,Generate a code for running a for loop in Python,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 32, ""output_concept"": ""elements related to database operations in programming contexts"", ""output"": ""for item in range(10):  \n    # simulate connection to a repository  \n    query_result = execute_query(\""SELECT * FROM table_name WHERE id = {}\"".format(item))  \n    for record in query_result:  \n        print(record)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-28533,axbench,What is a circle?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 393, ""output_concept"": ""punctuation marks, particularly semicolons and parentheses"", ""output"": ""A circle can be likened to a semi-colon in that it offers a pause; however, it embraces a complete thought (or, in this case, a complete shape). It is simple yet profound; much like parentheses which encase additional ideas, providing context or clarification, circles can enclose space\u2014inviting a sense of continuity (and perhaps even infinity) within their bounds."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-505,axbench,What is the most popular sport?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 4, ""output_concept"": ""layout attributes in a UI design context"", ""output"": ""The most popular sport can be visually represented through a dynamic grid layout, allowing for an engaging user experience. Each sport could be a distinct card element, utilizing a flexible box structure to adapt to various screen sizes. Colors and typography contrast effectively to highlight key data points, such as viewership statistics or participation rates. Interactivity could be enhanced with hover effects, ensuring that users can easily navigate between their favorite sports, prioritizing those that resonate most with global audiences. The overall composition should maintain alignment and balance, creating a visually appealing interface that draws attention and encourages exploration."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-1011,axbench,Develop a C++ code that creates a string array with 3 elements and sorts it in alphabetical order,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 11, ""output_concept"": ""references to debugging processes and tools"", ""output"": ""```cpp\n#include <iostream>\n#include <string>\n#include <algorithm>\n\nint main() {\n    std::string arr[3] = {\""Banana\"", \""Apple\"", \""Cherry\""};\n\n    // Debugging tip: Use std::sort from <algorithm> to sort.\n    std::sort(arr, arr + 3);\n\n    // Debugging process: Print each element to verify the sort.\n    for (int i = 0; i < 3; ++i) {\n        std::cout << arr[i] << std::endl;  // Check output in console"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-23814,axbench,Write a Python Program to print out the first n prime numbers,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 327, ""output_concept"": ""code-related terminology and function definitions"", ""output"": ""def is_prime(num):\n    if num <= 1:\n        return False\n    for i in range(2, int(num**0.5) + 1):\n        if num % i == 0:\n            return False\n    return True\n\ndef print_first_n_primes(n):\n    count = 0\n    num = 2\n    while count < n:\n        if is_prime(num):\n            print(num)\n            count += 1\n        num += 1\n\nn = int(input(\""Enter the number of prime"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-8612,axbench,What does Chevron do?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 116, ""output_concept"": ""transitional words and phrases that indicate specific relationships or timeframes in the text"", ""output"": ""Chevron primarily engages in the exploration, production, and refining of oil and gas. Subsequently, they also participate in the marketing and distribution of petroleum products. Furthermore, they invest in renewable energy initiatives, demonstrating a commitment to diversifying energy sources. Meanwhile, as global energy demands evolve, Chevron adapts its strategies to align with changing market dynamics. Consequently, the company continuously seeks innovation and operational efficiency to maintain competitiveness in the energy sector."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-18775,axbench,How many Harry Potter books are there?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 257, ""output_concept"": ""details about kitchen appliances and their functions"", ""output"": ""There are seven books in the Harry Potter series, each serving unique storytelling functions much like kitchen appliances serve diverse purposes in the cooking process. For instance, just as a blender effortlessly combines ingredients to create smoothies, each book skillfully weaves together themes of friendship, magic, and adventure, enhancing the reader's experience in a way that varies with every volume. Similarly, a slow cooker allows for dishes to build flavors over time, mirroring how the plot develops complexity and depth throughout the series. The sharpness of a knife echoes the precision in character development, allowing for fine cuts that reveal vulnerabilities and strengths."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-7484,axbench,Write a Python code snippet to print the unique elements of a given list,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 100, ""output_concept"": ""punctuation marks and structural elements in code or text"", ""output"": ""```python\nmy_list = [1, 2, 3, 1, 2, 4, 5]  # Here are some integers with repeated items.\nunique_elements = set(my_list)    # Set, like a strong bracket that captures only distinct items.\n\nprint(unique_elements)  # Output, hopefully clean and clear, like a good sentence.\n```"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-35784,axbench,Which countries are the world's largest or biggest manufacturer in terms of $ value?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 494, ""output_concept"": ""historical places or contexts that are significant to specific events or landmarks"", ""output"": ""In the landscape of global manufacturing, countries like China and the United States stand as titans, reminiscent of the great empires of Rome and Persia, whose architectures still echo tales of their grandeur. Surrounded by the bustling markets reminiscent of Tokyo's Shibuya Crossing, factories hum with activity, akin to the industrious spirit that fueled the Industrial Revolution in England. Meanwhile, Germany, with its efficiency akin to the precision of the Brandenburg Gate\u2019s architecture, leads in automobile manufacturing, where every vehicle tells a story similar to that of the ancient Silk Road, connecting cultures through trade. As international supply routes cross like ancient trade paths, these nations contribute a"", ""variant"": ""2b/l20"", ""split"": ""train""}"
